,trans_date_trans_time,cc_num,amt,gender,city_pop,dob,unix_time,is_fraud
44772,2019-01-27 17:33:14,676309913934,6.68,M,151815,1988-01-04,1327685594,0
44773,2019-01-27 17:33:41,4158945090781624,69.66,M,687276,1973-10-19,1327685621,0
44774,2019-01-27 17:33:49,371226440126102,9.54,F,1810,1974-12-24,1327685629,0
44775,2019-01-27 17:33:53,4708992452821239,37.52,M,376,1938-09-08,1327685633,0
44776,2019-01-27 17:35:37,30270432095985,13.9,F,725,1972-11-28,1327685737,0
44777,2019-01-27 17:35:56,676102124465,19.9,F,94014,1985-08-21,1327685756,0
44778,2019-01-27 17:35:59,342952484382519,8.73,F,647,1987-09-26,1327685759,0
44779,2019-01-27 17:36:09,30442439074871,564.91,F,6508,1981-06-22,1327685769,0
44780,2019-01-27 17:37:02,30408301059761,34.75,M,4471,1973-10-09,1327685822,0
44781,2019-01-27 17:37:14,4900628639996,1.36,M,105549,1973-09-22,1327685834,0
44782,2019-01-27 17:38:14,180046765320457,30.77,M,192805,1963-06-30,1327685894,0
44783,2019-01-27 17:39:30,377550167323848,19.26,M,23045,1958-09-02,1327685970,0
44784,2019-01-27 17:39:40,3561212938177173,126.29,M,8269,1977-01-04,1327685980,0
44785,2019-01-27 17:39:51,6534628260579800,2.99,F,4542,1998-03-19,1327685991,0
44786,2019-01-27 17:43:25,4671727014157745,4.04,M,2304,1955-07-25,1327686205,0
44787,2019-01-27 17:43:48,6011438889172900,47.91,F,5161,1993-04-08,1327686228,0
44788,2019-01-27 17:45:02,30103132002433,14.54,F,3688,1987-10-26,1327686302,0
44789,2019-01-27 17:47:10,213125815021702,33.21,M,397,1931-09-12,1327686430,0
44790,2019-01-27 17:48:31,4826655832045236,18.63,F,1850,1963-12-29,1327686511,0
44791,2019-01-27 17:48:57,5410056176712193,8.25,M,4306,1989-10-19,1327686537,0
44792,2019-01-27 17:49:11,4198470814557,16.43,F,2036,1971-08-20,1327686551,0
44793,2019-01-27 17:49:14,581508178315,82.83,M,407,1978-08-08,1327686554,0
44794,2019-01-27 17:51:20,30376238035123,32.45,F,217,1928-10-01,1327686680,0
44795,2019-01-27 17:52:01,30044330818990,3.92,F,224256,1985-08-29,1327686721,0
44796,2019-01-27 17:52:15,6011693194885790,19.93,F,2607,1995-12-04,1327686735,0
44797,2019-01-27 17:52:18,3593118134380341,41.34,F,1131,1959-05-10,1327686738,0
44798,2019-01-27 17:52:36,3521815216091574,73.6,M,565,1978-08-27,1327686756,0
44799,2019-01-27 17:52:38,3545109339866548,23.74,M,2870,1999-03-05,1327686758,0
44800,2019-01-27 17:53:43,3501509250702469,29.08,M,276002,1979-01-02,1327686823,0
44801,2019-01-27 17:54:26,3520550088202337,111.36,M,272,2001-07-05,1327686866,0
44802,2019-01-27 17:54:57,375974680629816,61.42,F,2376,1973-04-06,1327686897,0
44803,2019-01-27 17:55:13,3553629419254918,4.69,F,85,1984-09-01,1327686913,0
44804,2019-01-27 17:55:16,4005676619255478,86.54,M,71335,1994-05-31,1327686916,0
44805,2019-01-27 17:55:18,2264937662466770,169.91,M,1595797,1995-10-17,1327686918,0
44806,2019-01-27 17:56:33,2475085306462014,74.5,M,1507,1993-10-12,1327686993,0
44807,2019-01-27 17:57:57,4599735407877245080,128.79,F,5577,1964-12-30,1327687077,0
44808,2019-01-27 17:58:01,2288813824604479,22.88,F,1577385,1981-08-29,1327687081,0
44809,2019-01-27 17:58:06,6011104316292105,8.3,F,1970,1985-09-02,1327687086,0
44810,2019-01-27 17:58:09,6011693194885790,6.63,F,2607,1995-12-04,1327687089,0
44811,2019-01-27 17:58:49,4587657402165341815,17.26,F,2135,2004-05-08,1327687129,0
44812,2019-01-27 17:59:12,676369110710,9.83,M,75830,1974-12-28,1327687152,0
44813,2019-01-27 17:59:59,180094419304907,77.71,F,54287,1972-09-22,1327687199,0
44814,2019-01-27 18:00:51,3524574586339330,21.87,F,105638,1986-05-07,1327687251,0
44815,2019-01-27 18:03:03,4908846471916297,1.02,F,5875,1992-07-24,1327687383,0
44816,2019-01-27 18:03:34,3556613125071656,6.86,M,28739,1999-12-27,1327687414,0
44817,2019-01-27 18:04:05,2720433095629877,61.8,M,3224,1997-08-22,1327687445,0
44818,2019-01-27 18:04:12,4658490815480264,2.55,F,184,1945-11-04,1327687452,0
44819,2019-01-27 18:04:35,377234009633447,47.52,F,1925,1966-02-14,1327687475,0
44820,2019-01-27 18:04:45,3566094707272327,72.74,F,34882,1971-04-25,1327687485,0
44821,2019-01-27 18:05:52,6011231546538393,91.15,M,15269,1993-07-05,1327687552,0
44822,2019-01-27 18:06:12,180017442990269,27.24,F,151022,1939-06-01,1327687572,0
44823,2019-01-27 18:06:32,3506592072985012,70.44,M,92608,2001-07-26,1327687592,0
44824,2019-01-27 18:06:42,30407675418785,28.15,F,520,1991-10-13,1327687602,0
44825,2019-01-27 18:07:09,377234009633447,94.33,F,1925,1966-02-14,1327687629,0
44826,2019-01-27 18:07:27,3567697931646329,9.1,M,17867,1998-07-29,1327687647,0
44827,2019-01-27 18:08:15,4509922033272157,190.3,F,811,1972-03-28,1327687695,0
44828,2019-01-27 18:08:32,3518669219150142,16.91,F,31394,1996-11-12,1327687712,0
44829,2019-01-27 18:09:47,630423337322,67.11,F,149,1978-06-21,1327687787,0
44830,2019-01-27 18:09:56,4149635823017,21.73,M,3996,1977-06-14,1327687796,0
44831,2019-01-27 18:11:44,571365235126,14.0,F,372,1995-07-12,1327687904,0
44832,2019-01-27 18:12:33,3576431665303017,146.45,F,1312922,1981-10-24,1327687953,0
44833,2019-01-27 18:13:06,3514865930894695,120.0,M,899,1967-08-30,1327687986,0
44834,2019-01-27 18:13:26,6011348830550197,5.68,M,493806,1980-07-12,1327688006,0
44835,2019-01-27 18:14:02,372509258176510,11.21,F,6951,1985-06-18,1327688042,0
44836,2019-01-27 18:14:05,4969856774088583,47.0,F,137067,1951-12-04,1327688045,0
44837,2019-01-27 18:14:50,341546199006537,66.95,M,145,1939-11-09,1327688090,0
44838,2019-01-27 18:15:18,4642255475285942,407.37,F,46,1987-04-23,1327688118,0
44839,2019-01-27 18:15:29,4873783502705038,9.76,F,14871,1974-03-10,1327688129,0
44840,2019-01-27 18:15:37,5127412150261034,8.5,M,601723,1991-02-04,1327688137,0
44841,2019-01-27 18:17:08,4040099974063068803,67.89,M,229,1983-03-20,1327688228,0
44842,2019-01-27 18:17:10,3533800906065217,3.53,F,493,1940-09-13,1327688230,0
44843,2019-01-27 18:17:22,6011438889172900,56.19,F,5161,1993-04-08,1327688242,0
44844,2019-01-27 18:17:34,6534628260579800,2.39,F,4542,1998-03-19,1327688254,0
44845,2019-01-27 18:17:38,4477156602511939689,16.21,F,42384,1992-12-29,1327688258,0
44846,2019-01-27 18:17:41,348789608637806,5.39,F,331,1950-08-19,1327688261,0
44847,2019-01-27 18:18:28,375974680629816,59.54,F,2376,1973-04-06,1327688308,0
44848,2019-01-27 18:18:39,4640395708703,133.54,F,1178,1951-06-13,1327688319,0
44849,2019-01-27 18:19:37,2286236465059468,24.5,F,467,1950-05-27,1327688377,0
44850,2019-01-27 18:20:24,4292743669224718067,53.66,M,5927,1973-06-09,1327688424,0
44851,2019-01-27 18:21:06,345933964507467,24.29,F,718,1985-03-19,1327688466,0
44852,2019-01-27 18:21:32,4716561796955522,5.81,F,743,1972-05-04,1327688492,0
44853,2019-01-27 18:22:31,376445266762684,7.21,F,1789,1982-02-11,1327688551,0
44854,2019-01-27 18:22:55,3511378610369890,5.51,M,190178,1973-04-01,1327688575,0
44855,2019-01-27 18:23:05,4099707841315751,41.12,M,9815,1975-07-07,1327688585,0
44856,2019-01-27 18:23:34,30561214688470,352.51,F,166081,1998-10-01,1327688614,0
44857,2019-01-27 18:24:26,4260128500325,91.96,F,230,1997-08-04,1327688666,0
44858,2019-01-27 18:24:36,561942763351,172.87,F,601723,1986-03-14,1327688676,0
44859,2019-01-27 18:25:03,4826655832045236,49.23,F,1850,1963-12-29,1327688703,0
44860,2019-01-27 18:27:38,4653879239169997,15.48,F,6841,1999-06-06,1327688858,0
44861,2019-01-27 18:29:11,376445266762684,47.03,F,1789,1982-02-11,1327688951,0
44862,2019-01-27 18:29:18,30407675418785,13.19,F,520,1991-10-13,1327688958,0
44863,2019-01-27 18:30:02,2720433095629877,27.54,M,3224,1997-08-22,1327689002,0
44864,2019-01-27 18:30:53,6538441737335434,53.58,F,606,1997-09-22,1327689053,0
44865,2019-01-27 18:31:01,6597888193422452,126.33,M,2317,1964-08-23,1327689061,0
44866,2019-01-27 18:33:04,3583635130604947,15.54,F,1526206,1985-01-01,1327689184,0
44867,2019-01-27 18:33:35,30044330818990,57.22,F,224256,1985-08-29,1327689215,0
44868,2019-01-27 18:34:12,30343344410970,25.9,M,4172,1962-03-20,1327689252,0
44869,2019-01-27 18:34:22,3583635130604947,154.41,F,1526206,1985-01-01,1327689262,0
44870,2019-01-27 18:35:40,213161293389774,203.87,F,10256,1968-06-24,1327689340,0
44871,2019-01-27 18:36:59,3533177016567295,24.73,M,1517,1951-11-08,1327689419,0
44872,2019-01-27 18:37:04,676292294938,23.3,F,104,1927-08-25,1327689424,0
44873,2019-01-27 18:37:37,213120463918358,16.12,M,1758,1957-08-08,1327689457,0
44874,2019-01-27 18:38:10,4427805710168,8.62,F,8874,2000-08-16,1327689490,0
44875,2019-01-27 18:38:32,4292902571056973207,100.13,M,218,1995-08-16,1327689512,0
44876,2019-01-27 18:38:48,30427035050508,1.11,M,673342,1969-11-20,1327689528,0
44877,2019-01-27 18:39:35,30044330818990,27.3,F,224256,1985-08-29,1327689575,0
44878,2019-01-27 18:41:37,4951647200979051,2.54,F,324,1976-06-15,1327689697,0
44879,2019-01-27 18:42:12,180049032966888,82.17,M,795,1986-04-15,1327689732,0
44880,2019-01-27 18:42:29,3573030041201292,172.21,F,302,1990-01-17,1327689749,0
44881,2019-01-27 18:43:22,180084576295055,36.95,M,911,1970-01-18,1327689802,0
44882,2019-01-27 18:44:50,213126662687660,5.16,M,248858,1971-01-28,1327689890,0
44883,2019-01-27 18:44:58,3534718226968689,22.65,F,2263,1984-09-13,1327689898,0
44884,2019-01-27 18:45:06,4646845581490336108,44.66,F,4056,1990-06-25,1327689906,0
44885,2019-01-27 18:45:26,4334230547694630,61.61,M,471,1967-08-02,1327689926,0
44886,2019-01-27 18:45:37,2280870154157385,136.07,F,530,1967-09-23,1327689937,0
44887,2019-01-27 18:45:51,4452366298769043,175.35,F,1563,1978-03-04,1327689951,0
44888,2019-01-27 18:45:56,341542810616333,8.73,M,464,1959-05-28,1327689956,0
44889,2019-01-27 18:48:13,4587657402165341815,170.05,F,2135,2004-05-08,1327690093,0
44890,2019-01-27 18:48:14,3521417320836166,47.74,F,910148,1975-11-30,1327690094,0
44891,2019-01-27 18:48:16,3521417320836166,43.92,F,910148,1975-11-30,1327690096,0
44892,2019-01-27 18:48:22,30407675418785,3.76,F,520,1991-10-13,1327690102,0
44893,2019-01-27 18:48:23,675990301623,5.7,F,2456,1994-03-13,1327690103,0
44894,2019-01-27 18:48:33,4312133045694601139,8.28,M,33917,1977-06-12,1327690113,0
44895,2019-01-27 18:48:57,4265776278887457,23.61,F,969,1954-01-05,1327690137,0
44896,2019-01-27 18:48:58,213191402330021,31.69,M,817312,2004-03-18,1327690138,0
44897,2019-01-27 18:50:28,4584931703207308232,592.15,F,1263321,1975-04-16,1327690228,0
44898,2019-01-27 18:50:28,6538441737335434,6.5,F,606,1997-09-22,1327690228,0
44899,2019-01-27 18:51:28,4646845581490336108,5.98,F,4056,1990-06-25,1327690288,0
44900,2019-01-27 18:51:39,60487002085,8.0,M,233060,1972-08-15,1327690299,0
44901,2019-01-27 18:53:39,3500969075198072,59.12,M,895,1999-05-31,1327690419,0
44902,2019-01-27 18:53:58,4503101193493052864,1.83,F,237282,1979-07-03,1327690438,0
44903,2019-01-27 18:54:33,30074693890476,205.37,F,2691,1993-08-16,1327690473,0
44904,2019-01-27 18:55:19,4170689372027579,5.84,M,116001,1993-05-10,1327690519,0
44905,2019-01-27 18:55:34,342360239917375,48.4,F,1304,1970-06-09,1327690534,0
44906,2019-01-27 18:56:55,30273037698427,146.18,M,111,2000-06-13,1327690615,0
44907,2019-01-27 18:57:07,630484879808,70.8,M,123,1973-02-07,1327690627,0
44908,2019-01-27 18:57:16,4836998673805450,54.08,F,6469,1979-04-12,1327690636,0
44909,2019-01-27 18:57:20,6506982560413523,8.86,F,36438,1985-04-15,1327690640,0
44910,2019-01-27 18:57:39,2383461948823908,32.86,M,1892,1956-03-02,1327690659,0
44911,2019-01-27 18:58:54,2242542703101233,53.05,M,564,1996-04-10,1327690734,0
44912,2019-01-27 18:59:04,4048508450704760,137.73,F,1749,1973-05-07,1327690744,0
44913,2019-01-27 18:59:22,4451438912406400,99.41,F,1383,1999-09-11,1327690762,0
44914,2019-01-27 18:59:31,3596217206093829,1.98,F,888,1988-03-25,1327690771,0
44915,2019-01-27 18:59:34,6011504998544485,223.28,F,1089,1971-11-02,1327690774,0
44916,2019-01-27 19:00:30,4586810168620942,23.58,F,2408,1997-07-05,1327690830,0
44917,2019-01-27 19:01:21,372509258176510,262.21,F,6951,1985-06-18,1327690881,0
44918,2019-01-27 19:02:36,30044330818990,6.74,F,224256,1985-08-29,1327690956,0
44919,2019-01-27 19:03:03,6011305591981276,135.65,M,190178,1959-06-06,1327690983,0
44920,2019-01-27 19:03:05,3564839259330465,102.4,M,198,1959-03-31,1327690985,0
44921,2019-01-27 19:04:19,213141712584544,58.67,F,19685,1984-12-24,1327691059,0
44922,2019-01-27 19:04:19,4067137330196900,26.42,F,1186,1986-11-12,1327691059,0
44923,2019-01-27 19:04:30,180094419304907,33.72,F,54287,1972-09-22,1327691070,0
44924,2019-01-27 19:04:31,2703186189652095,93.98,F,3495,1988-03-09,1327691071,0
44925,2019-01-27 19:04:45,2703186189652095,470.97,F,3495,1988-03-09,1327691085,0
44926,2019-01-27 19:05:17,4587577161160601,72.68,F,1643,1976-04-12,1327691117,0
44927,2019-01-27 19:05:18,30551643947183,42.32,F,5621,1973-11-14,1327691118,0
44928,2019-01-27 19:06:33,30373802285317,40.58,M,35705,1956-05-15,1327691193,0
44929,2019-01-27 19:07:20,6011679934075347,54.63,F,100,1974-04-16,1327691240,0
44930,2019-01-27 19:07:28,376445266762684,6.27,F,1789,1982-02-11,1327691248,0
44931,2019-01-27 19:07:49,213193596103206,58.65,M,95,1994-02-09,1327691269,0
44932,2019-01-27 19:08:50,3540017235499519,69.24,M,1780,1983-01-21,1327691330,0
44933,2019-01-27 19:09:25,372246459334925,82.49,M,1979,1970-03-13,1327691365,0
44934,2019-01-27 19:10:13,581686439828,9.34,M,5507,1973-07-28,1327691413,0
44935,2019-01-27 19:10:24,4586810168620942,134.57,F,2408,1997-07-05,1327691424,0
44936,2019-01-27 19:10:33,213199865312311,5.92,M,74,1944-05-14,1327691433,0
44937,2019-01-27 19:10:41,2296006538441789,136.6,F,2504700,1999-09-01,1327691441,0
44938,2019-01-27 19:10:47,4939976756738216,137.83,F,18128,1990-11-07,1327691447,0
44939,2019-01-27 19:11:21,342319985983023,87.5,M,1988,1978-05-23,1327691481,0
44940,2019-01-27 19:11:29,4378993458389626,3.94,M,3807,1999-10-25,1327691489,0
44941,2019-01-27 19:12:44,6011109736646996,38.04,F,186140,1983-02-08,1327691564,0
44942,2019-01-27 19:13:48,568279015842,76.77,M,291,1991-05-01,1327691628,0
44943,2019-01-27 19:13:53,3573030041201292,3.03,F,302,1990-01-17,1327691633,0
44944,2019-01-27 19:14:22,30238755902988,20.19,F,1766,1976-01-02,1327691662,0
44945,2019-01-27 19:15:02,4119762878330989,30.52,F,6713,1945-08-19,1327691702,0
44946,2019-01-27 19:15:38,6506116513503136,79.04,F,144160,1984-05-04,1327691738,0
44947,2019-01-27 19:17:15,3556613125071656,77.25,M,28739,1999-12-27,1327691835,0
44948,2019-01-27 19:17:38,4897067971111209737,52.89,M,42619,1975-10-07,1327691858,0
44949,2019-01-27 19:17:57,3535808924394848,73.81,M,1532,1980-01-09,1327691877,0
44950,2019-01-27 19:18:03,30263540414123,81.29,M,258,1961-11-24,1327691883,0
44951,2019-01-27 19:18:04,3568736585751727,72.64,M,1195,1974-03-13,1327691884,0
44952,2019-01-27 19:18:05,340951438290556,106.59,F,5950,1971-07-02,1327691885,0
44953,2019-01-27 19:18:32,349612764943496,70.9,M,467,1984-06-04,1327691912,0
44954,2019-01-27 19:19:42,213157767990030,105.28,F,27971,1984-08-01,1327691982,0
44955,2019-01-27 19:21:06,3596217206093829,154.98,F,888,1988-03-25,1327692066,0
44956,2019-01-27 19:21:19,2227671554547514,17.74,F,172247,1979-10-22,1327692079,0
44957,2019-01-27 19:21:28,6597888193422452,12.19,M,2317,1964-08-23,1327692088,0
44958,2019-01-27 19:22:42,571465035400,55.85,M,1645,1976-02-26,1327692162,0
44959,2019-01-27 19:23:14,3514897282719543,142.97,M,10717,1952-10-13,1327692194,0
44960,2019-01-27 19:23:38,374497717543058,46.48,F,1190,1948-06-30,1327692218,0
44961,2019-01-27 19:23:39,4629451965224809,1.91,F,10295,1997-12-26,1327692219,0
44962,2019-01-27 19:23:50,3533742182628021,26.32,M,20478,1997-06-04,1327692230,0
44963,2019-01-27 19:24:41,343668971234893,99.42,F,13717,1949-11-16,1327692281,0
44964,2019-01-27 19:26:18,501802953619,20.9,M,308,1958-09-20,1327692378,0
44965,2019-01-27 19:26:32,4610050989831291,73.66,M,1102,1989-07-08,1327692392,0
44966,2019-01-27 19:27:06,30197398657930,51.63,F,12335,1987-09-19,1327692426,0
44967,2019-01-27 19:27:46,4980323467523543940,35.39,M,1966,1947-10-27,1327692466,0
44968,2019-01-27 19:28:02,4423489490781412,20.79,M,1426,1957-03-06,1327692482,0
44969,2019-01-27 19:29:17,3525590521269779,50.89,M,6006,1984-07-20,1327692557,0
44970,2019-01-27 19:29:55,30199621383748,152.51,F,4090,1977-03-23,1327692595,0
44971,2019-01-27 19:31:28,4045036286570100739,90.94,F,3066,1928-07-15,1327692688,0
44972,2019-01-27 19:31:30,4067137330196900,6.12,F,1186,1986-11-12,1327692690,0
44973,2019-01-27 19:31:53,30044330818990,17.21,F,224256,1985-08-29,1327692713,0
44974,2019-01-27 19:32:30,3596217206093829,38.2,F,888,1988-03-25,1327692750,0
44975,2019-01-27 19:32:42,4181833256558613886,6.9,F,606,1988-09-06,1327692762,0
44976,2019-01-27 19:32:43,30199621383748,18.78,F,4090,1977-03-23,1327692763,0
44977,2019-01-27 19:33:43,345389171551808,42.22,M,3451,1984-05-19,1327692823,0
44978,2019-01-27 19:34:45,2383461948823908,9.39,M,1892,1956-03-02,1327692885,0
44979,2019-01-27 19:35:01,5359543825610251,1.53,M,18182,1975-06-29,1327692901,0
44980,2019-01-27 19:35:04,2288813824604479,67.14,F,1577385,1981-08-29,1327692904,0
44981,2019-01-27 19:35:14,36485887555770,91.32,M,267,2005-01-29,1327692914,0
44982,2019-01-27 19:36:01,4562827002127,2.5,M,22930,1971-11-26,1327692961,0
44983,2019-01-27 19:36:20,213102873001603,72.19,F,260,1956-09-01,1327692980,0
44984,2019-01-27 19:36:33,3501942333500073,1.73,F,1312922,1999-11-30,1327692993,0
44985,2019-01-27 19:36:40,4247921790666,999.18,F,22305,1939-03-09,1327693000,1
44986,2019-01-27 19:37:30,342319985983023,63.67,M,1988,1978-05-23,1327693050,0
44987,2019-01-27 19:37:46,30131826429364,6.45,F,391389,1994-04-22,1327693066,0
44988,2019-01-27 19:37:51,4859525594182537,24.03,F,1228,1990-02-25,1327693071,0
44989,2019-01-27 19:38:12,2720433095629877,59.32,M,3224,1997-08-22,1327693092,0
44990,2019-01-27 19:38:39,30427035050508,14.7,M,673342,1969-11-20,1327693119,0
44991,2019-01-27 19:39:09,3553629419254918,184.29,F,85,1984-09-01,1327693149,0
44992,2019-01-27 19:39:23,6011366578560244,8.09,M,4653,1997-07-01,1327693163,0
44993,2019-01-27 19:40:05,4379260813815979609,161.57,M,381459,1974-01-03,1327693205,0
44994,2019-01-27 19:40:50,6011149206456997,72.27,M,100,1979-12-11,1327693250,0
44995,2019-01-27 19:41:02,342319985983023,82.05,M,1988,1978-05-23,1327693262,0
44996,2019-01-27 19:41:04,3593118134380341,59.75,F,1131,1959-05-10,1327693264,0
44997,2019-01-27 19:41:49,4715741951931168360,54.21,M,471,1941-03-30,1327693309,0
44998,2019-01-27 19:42:42,180094419304907,6.53,F,54287,1972-09-22,1327693362,0
44999,2019-01-27 19:45:26,344342339068828,14.2,F,5989,1967-05-05,1327693526,0
45000,2019-01-27 19:46:02,3576431665303017,87.19,F,1312922,1981-10-24,1327693562,0
45001,2019-01-27 19:46:27,30175986190993,2.15,F,516,1966-06-07,1327693587,0
45002,2019-01-27 19:46:49,4560395181594436016,144.65,F,11256,1972-10-18,1327693609,0
45003,2019-01-27 19:47:19,583699482621,3.12,F,15426,1936-07-22,1327693639,0
45004,2019-01-27 19:47:51,571365235126,76.53,F,372,1995-07-12,1327693671,0
45005,2019-01-27 19:48:59,3561212938177173,67.98,M,8269,1977-01-04,1327693739,0
45006,2019-01-27 19:51:25,2222001896600109,125.3,F,2401,1972-01-03,1327693885,0
45007,2019-01-27 19:51:32,4862293128558,21.57,F,489,1956-09-15,1327693892,0
45008,2019-01-27 19:51:33,3500969075198072,133.52,M,895,1999-05-31,1327693893,0
45009,2019-01-27 19:52:27,30273037698427,67.97,M,111,2000-06-13,1327693947,0
45010,2019-01-27 19:53:52,213153151785052,3.87,F,9594,1997-11-23,1327694032,0
45011,2019-01-27 19:53:55,3590736522064285,141.46,F,4074,1975-12-20,1327694035,0
45012,2019-01-27 19:54:26,4384910379661778,78.74,F,4508,1949-04-24,1327694066,0
45013,2019-01-27 19:55:09,2706977570537524,77.98,M,341,1978-12-18,1327694109,0
45014,2019-01-27 19:55:11,377026671291680,4.59,F,241,1974-10-27,1327694111,0
45015,2019-01-27 19:55:21,4450831335606294,67.92,F,1760,1972-01-20,1327694121,0
45016,2019-01-27 19:57:03,4452366298769043,27.5,F,1563,1978-03-04,1327694223,0
45017,2019-01-27 19:57:18,3525668150756629,125.49,M,137,1990-08-13,1327694238,0
45018,2019-01-27 19:58:07,3565196229855512,61.47,F,3805,1950-09-15,1327694287,0
45019,2019-01-27 19:58:22,6538441737335434,171.98,F,606,1997-09-22,1327694302,0
45020,2019-01-27 20:00:34,213178765398315,67.78,M,19408,1993-09-11,1327694434,0
45021,2019-01-27 20:00:37,4599285557366057,80.65,F,1689,1997-11-18,1327694437,0
45022,2019-01-27 20:01:12,30343344410970,27.0,M,4172,1962-03-20,1327694472,0
45023,2019-01-27 20:01:38,4716561796955522,11.54,F,743,1972-05-04,1327694498,0
45024,2019-01-27 20:02:06,4561368699336875,7.8,F,167,1988-11-01,1327694526,0
45025,2019-01-27 20:02:07,3583635130604947,16.66,F,1526206,1985-01-01,1327694527,0
45026,2019-01-27 20:02:19,3514865930894695,9.09,M,899,1967-08-30,1327694539,0
45027,2019-01-27 20:02:47,3526826139003047,24.24,M,1126,1955-07-06,1327694567,0
45028,2019-01-27 20:02:53,4587657402165341815,2.49,F,2135,2004-05-08,1327694573,0
45029,2019-01-27 20:03:06,4169388510116,20.81,F,207,1962-09-27,1327694586,0
45030,2019-01-27 20:03:18,584673555952,41.57,F,307,1930-08-13,1327694598,0
45031,2019-01-27 20:03:51,3523898249167098,30.5,M,1382480,1990-11-09,1327694631,0
45032,2019-01-27 20:04:42,4260128500325,50.91,F,230,1997-08-04,1327694682,0
45033,2019-01-27 20:07:08,4279161831637,9.14,F,2303,1987-08-16,1327694828,0
45034,2019-01-27 20:07:25,6528911529051375,8.89,F,1478,1965-04-27,1327694845,0
45035,2019-01-27 20:08:20,3566094707272327,124.5,F,34882,1971-04-25,1327694900,0
45036,2019-01-27 20:08:40,503848303379,81.64,M,3776,1976-09-12,1327694920,0
45037,2019-01-27 20:08:41,4260059589824237,99.6,M,4005,1945-03-15,1327694921,0
45038,2019-01-27 20:09:11,4555104582813474,74.31,M,143,1982-02-19,1327694951,0
45039,2019-01-27 20:09:29,4247921790666,317.2,F,22305,1939-03-09,1327694969,1
45040,2019-01-27 20:09:43,30235438713303,47.25,M,5512,1980-03-24,1327694983,0
45041,2019-01-27 20:10:15,30235438713303,9.42,M,5512,1980-03-24,1327695015,0
45042,2019-01-27 20:11:31,4826655832045236,107.47,F,1850,1963-12-29,1327695091,0
45043,2019-01-27 20:11:50,30428204673351,74.84,M,823,1982-07-02,1327695110,0
45044,2019-01-27 20:12:19,370348764075623,128.85,M,8512,1951-09-03,1327695139,0
45045,2019-01-27 20:12:22,6597888193422452,25.2,M,2317,1964-08-23,1327695142,0
45046,2019-01-27 20:12:48,30175986190993,22.8,F,516,1966-06-07,1327695168,0
45047,2019-01-27 20:13:12,38052002992326,5.72,F,34153,1995-09-11,1327695192,0
45048,2019-01-27 20:14:26,3576431665303017,57.62,F,1312922,1981-10-24,1327695266,0
45049,2019-01-27 20:14:51,180048185037117,18.93,F,71485,1974-07-19,1327695291,0
45050,2019-01-27 20:16:00,4716561796955522,7.96,F,743,1972-05-04,1327695360,0
45051,2019-01-27 20:16:30,3542162746848552,116.51,M,744,1968-01-28,1327695390,0
45052,2019-01-27 20:16:40,6011367958204270,32.62,F,7646,1988-09-15,1327695400,0
45053,2019-01-27 20:17:01,4807552641361,46.85,F,133,1954-01-29,1327695421,0
45054,2019-01-27 20:17:06,4908846471916297,31.74,F,5875,1992-07-24,1327695426,0
45055,2019-01-27 20:17:33,30561214688470,1.48,F,166081,1998-10-01,1327695453,0
45056,2019-01-27 20:18:39,180064817343047,59.08,F,344,1967-03-30,1327695519,0
45057,2019-01-27 20:19:04,4129767952109660,5.44,F,771,1972-06-14,1327695544,0
45058,2019-01-27 20:21:08,38199021865320,57.07,M,477,1988-04-15,1327695668,0
45059,2019-01-27 20:23:06,180049032966888,63.36,M,795,1986-04-15,1327695786,0
45060,2019-01-27 20:23:13,3512365128314616,44.6,M,35439,1985-03-31,1327695793,0
45061,2019-01-27 20:23:51,4855488158131690372,67.93,M,970,1993-09-29,1327695831,0
45062,2019-01-27 20:23:58,3591919803438423,3.96,M,54767,1987-07-25,1327695838,0
45063,2019-01-27 20:23:59,3575789281659026,37.27,F,2368,1989-07-17,1327695839,0
45064,2019-01-27 20:25:11,370877495212014,26.34,F,21134,1984-03-06,1327695911,0
45065,2019-01-27 20:25:45,3540075240003197,6.63,M,5211,1987-01-27,1327695945,0
45066,2019-01-27 20:26:04,30376238035123,64.24,F,217,1928-10-01,1327695964,0
45067,2019-01-27 20:26:11,4025612008285111,20.08,F,1274,1949-03-20,1327695971,0
45068,2019-01-27 20:26:35,4497451418073897078,149.75,F,54185,1992-11-20,1327695995,0
45069,2019-01-27 20:26:53,2242542703101233,75.97,M,564,1996-04-10,1327696013,0
45070,2019-01-27 20:26:57,30238755902988,19.28,F,1766,1976-01-02,1327696017,0
45071,2019-01-27 20:26:59,213156747557083,66.27,M,172817,1982-07-30,1327696019,0
45072,2019-01-27 20:27:39,30131826429364,38.08,F,391389,1994-04-22,1327696059,0
45073,2019-01-27 20:27:46,2296006538441789,24.37,F,2504700,1999-09-01,1327696066,0
45074,2019-01-27 20:28:15,4988304376504,148.62,M,2258,1937-03-17,1327696095,0
45075,2019-01-27 20:29:11,3559679414981506,483.28,F,8830,1991-03-29,1327696151,0
45076,2019-01-27 20:29:33,4956828990005111019,86.02,M,124967,1980-12-21,1327696173,0
45077,2019-01-27 20:30:33,378278619832195,6.12,F,191096,1964-04-06,1327696233,0
45078,2019-01-27 20:31:26,4788103653396,35.87,F,36784,1941-07-31,1327696286,0
